id,url,levels,word,translation,part_of_speech,ipa,audio_link
bus_1,https://www.oxfordlearnersdictionaries.com/definition/english/bus_1,A1,bus,xe buýt,noun,/bʌs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bus/bus__/bus__gb_3.mp3
business,https://www.oxfordlearnersdictionaries.com/definition/english/business,A1,business,việc kinh doanh,noun,/ˈbɪznəs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bus/busin/business__gb_2.mp3
but_1,https://www.oxfordlearnersdictionaries.com/definition/english/but_1,A1,but,Nhưng,conjunction,/bət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/but/but__/but__gb_6.mp3
busy_1,https://www.oxfordlearnersdictionaries.com/definition/english/busy_1,A1,busy,bận,adjective,/ˈbɪzi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bus/busy_/busy__gb_2.mp3
butter_1,https://www.oxfordlearnersdictionaries.com/definition/english/butter_1,A1,butter,bơ,noun,/ˈbʌtə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/but/butte/butter__gb_2.mp3
bye_1,https://www.oxfordlearnersdictionaries.com/definition/english/bye_1,A1,bye,tạm biệt,exclamation,/baɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/bye/bye__/bye__gb_2.mp3
by_1,https://www.oxfordlearnersdictionaries.com/definition/english/by_1,A1,by,qua,preposition,/baɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/by_/by__g/by__gb_2.mp3
buy_1,https://www.oxfordlearnersdictionaries.com/definition/english/buy_1,A1,buy,mua,verb,/baɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/b/buy/buy__/buy__gb_2.mp3
cake_1,https://www.oxfordlearnersdictionaries.com/definition/english/cake_1,A1,cake,bánh ngọt,noun,/keɪk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cak/cake_/cake__gb_2.mp3
cafe,https://www.oxfordlearnersdictionaries.com/definition/english/cafe,A1,cafe,quán cà phê,noun,/ˈkæfeɪ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/caf/cafe_/cafe__gb_3.mp3
call_2,https://www.oxfordlearnersdictionaries.com/definition/english/call_2,A1,call,gọi ,noun,/kɔːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cal/call_/call__gb_3.mp3
camera,https://www.oxfordlearnersdictionaries.com/definition/english/camera,A1,camera,máy ảnh,noun,/ˈkæmrə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cam/camer/camera__gb_2.mp3
call_1,https://www.oxfordlearnersdictionaries.com/definition/english/call_1,A1,call,gọi ,verb,/kɔːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cal/call_/call__gb_3.mp3
can1,https://www.oxfordlearnersdictionaries.com/definition/english/can1,A1,can,can,modal verb,/kən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/can__/can__gb_1.mp3
cannot,https://www.oxfordlearnersdictionaries.com/definition/english/cannot,A1,cannot,không thể,modal verb,/ˈkænɒt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/can/canno/cannot__gb_2.mp3
capital_1,https://www.oxfordlearnersdictionaries.com/definition/english/capital_1,A1,capital,thủ đô,noun,/ˈkæpɪtl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capit/capital__gb_1.mp3
capital_2,https://www.oxfordlearnersdictionaries.com/definition/english/capital_2,A1,capital,thủ đô,adjective,/ˈkæpɪtl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cap/capit/capital__gb_1.mp3
car,https://www.oxfordlearnersdictionaries.com/definition/english/car,A1,car,xe hơi,noun,/kɑː(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/car__/car__gb_1.mp3
card_1,https://www.oxfordlearnersdictionaries.com/definition/english/card_1,A1,card,thẻ,noun,/kɑːd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/card_/card__gb_1.mp3
career_1,https://www.oxfordlearnersdictionaries.com/definition/english/career_1,A1,career,sự nghiệp,noun,/kəˈrɪə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/caree/career__gb_2.mp3
carry_1,https://www.oxfordlearnersdictionaries.com/definition/english/carry_1,A1,carry,mang,verb,/ˈkæri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carry/carry__gb_1.mp3
carrot,https://www.oxfordlearnersdictionaries.com/definition/english/carrot,A1,carrot,cà rốt,noun,/ˈkærət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/car/carro/carrot__gb_2.mp3
cat_1,https://www.oxfordlearnersdictionaries.com/definition/english/cat_1,A1,cat,con mèo,noun,/kæt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cat/cat__/cat__gb_2.mp3
cd,https://www.oxfordlearnersdictionaries.com/definition/english/cd,A1,CD,đĩa CD,noun,/ˌsiː ˈdiː/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cd_/cd_1_/cd_1_gb_1_abbr.mp3
cent_1,https://www.oxfordlearnersdictionaries.com/definition/english/cent_1,A1,cent,xu,noun,/sent/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cen/cent_/cent__gb_2.mp3
centre_1,https://www.oxfordlearnersdictionaries.com/definition/english/centre_1,A1,centre,trung tâm,noun,/ˈsentə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cen/centr/centre__gb_1.mp3
century,https://www.oxfordlearnersdictionaries.com/definition/english/century,A1,century,thế kỷ,noun,/ˈsentʃəri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cen/centu/century__gb_3.mp3
chair_1,https://www.oxfordlearnersdictionaries.com/definition/english/chair_1,A1,chair,cái ghế,noun,/tʃeə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cha/chair/chair__gb_3.mp3
change_2,https://www.oxfordlearnersdictionaries.com/definition/english/change_2,A1,change,thay đổi,noun,/tʃeɪndʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cha/chang/change__gb_2.mp3
change_1,https://www.oxfordlearnersdictionaries.com/definition/english/change_1,A1,change,thay đổi,verb,/tʃeɪndʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cha/chang/change__gb_2.mp3
chart_1,https://www.oxfordlearnersdictionaries.com/definition/english/chart_1,A1,chart,biểu đồ,noun,/tʃɑːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cha/chart/chart__gb_2.mp3
cheap_1,https://www.oxfordlearnersdictionaries.com/definition/english/cheap_1,A1,cheap,rẻ,adjective,/tʃiːp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/che/cheap/cheap__gb_3.mp3
check_1,https://www.oxfordlearnersdictionaries.com/definition/english/check_1,A1,check,kiểm tra,verb,/tʃek/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/che/check/check__gb_2.mp3
cheese,https://www.oxfordlearnersdictionaries.com/definition/english/cheese,A1,cheese,phô mai,noun,/tʃiːz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/che/chees/cheese__gb_3.mp3
chicken_1,https://www.oxfordlearnersdictionaries.com/definition/english/chicken_1,A1,chicken,thịt gà,noun,/ˈtʃɪkɪn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/chi/chick/chicken__gb_3.mp3
child,https://www.oxfordlearnersdictionaries.com/definition/english/child,A1,child,đứa trẻ,noun,/tʃaɪld/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/chi/child/child__gb_2.mp3
chocolate,https://www.oxfordlearnersdictionaries.com/definition/english/chocolate,A1,chocolate,sôcôla,noun,/ˈtʃɒklət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cho/choco/chocolate__gb_2.mp3
choose,https://www.oxfordlearnersdictionaries.com/definition/english/choose,A1,choose,chọn,verb,/tʃuːz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cho/choos/choose__gb_2.mp3
cinema,https://www.oxfordlearnersdictionaries.com/definition/english/cinema,A1,cinema,rạp chiếu phim,noun,/ˈsɪnəmə/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cin/cinem/cinema__gb_4.mp3
city,https://www.oxfordlearnersdictionaries.com/definition/english/city,A1,city,thành phố,noun,/ˈsɪti/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cit/city_/city__gb_2.mp3
class_1,https://www.oxfordlearnersdictionaries.com/definition/english/class_1,A1,class,lớp học,noun,/klɑːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cla/class/class__gb_3.mp3
clean_1,https://www.oxfordlearnersdictionaries.com/definition/english/clean_1,A1,clean,lau dọn,adjective,/kliːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cle/clean/clean__gb_2.mp3
classroom,https://www.oxfordlearnersdictionaries.com/definition/english/classroom,A1,classroom,lớp học,noun,/ˈklɑːsruːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cla/class/classroom__gb_1.mp3
clean_2,https://www.oxfordlearnersdictionaries.com/definition/english/clean_2,A1,clean,lau dọn,verb,/kliːn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cle/clean/clean__gb_2.mp3
climb_1,https://www.oxfordlearnersdictionaries.com/definition/english/climb_1,A1,climb,leo,verb,/klaɪm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cli/climb/climb__gb_2.mp3
clock_1,https://www.oxfordlearnersdictionaries.com/definition/english/clock_1,A1,clock,cái đồng hồ,noun,/klɒk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/clo/clock/clock__gb_1.mp3
close1_1,https://www.oxfordlearnersdictionaries.com/definition/english/close1_1,A1,close1,đóng1,verb,/kləʊz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/clo/close/close__gb_1.mp3
clothes,https://www.oxfordlearnersdictionaries.com/definition/english/clothes,A1,clothes,quần áo,noun,/kləʊðz/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/clo/cloth/clothes__gb_1.mp3
club_1,https://www.oxfordlearnersdictionaries.com/definition/english/club_1,A1,club,câu lạc bộ,noun,/klʌb/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/clu/club_/club__gb_1.mp3
coffee,https://www.oxfordlearnersdictionaries.com/definition/english/coffee,A1,coffee,cà phê,noun,/ˈkɒfi/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cof/coffe/coffee__gb_2.mp3
coat_1,https://www.oxfordlearnersdictionaries.com/definition/english/coat_1,A1,coat,áo choàng,noun,/kəʊt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/coa/coat_/coat__gb_2.mp3
cold_1,https://www.oxfordlearnersdictionaries.com/definition/english/cold_1,A1,cold,lạnh lẽo,adjective,/kəʊld/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/col/cold_/cold__gb_3.mp3
cold_2,https://www.oxfordlearnersdictionaries.com/definition/english/cold_2,A1,cold,lạnh lẽo,noun,/kəʊld/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/col/cold_/cold__gb_3.mp3
college,https://www.oxfordlearnersdictionaries.com/definition/english/college,A1,college,trường cao đẳng,noun,/ˈkɒlɪdʒ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/col/colle/college__gb_1.mp3
colour_1,https://www.oxfordlearnersdictionaries.com/definition/english/colour_1,A1,colour,màu sắc,noun,/ˈkʌlə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/col/colou/colour__gb_1.mp3
come_1,https://www.oxfordlearnersdictionaries.com/definition/english/come_1,A1,come,đến,verb,/kʌm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/come_/come__gb_1.mp3
common_1,https://www.oxfordlearnersdictionaries.com/definition/english/common_1,A1,common,chung,adjective,/ˈkɒmən/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/commo/common__gb_2.mp3
company,https://www.oxfordlearnersdictionaries.com/definition/english/company,A1,company,công ty,noun,/ˈkʌmpəni/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compa/company__gb_4.mp3
compare_1,https://www.oxfordlearnersdictionaries.com/definition/english/compare_1,A1,compare,so sánh,verb,/kəmˈpeə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compa/compare__gb_3.mp3
complete_1,https://www.oxfordlearnersdictionaries.com/definition/english/complete_1,A1,complete,hoàn thành,adjective,/kəmˈpliːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compl/complete__gb_2.mp3
complete_2,https://www.oxfordlearnersdictionaries.com/definition/english/complete_2,A1,complete,hoàn thành,verb,/kəmˈpliːt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compl/complete__gb_2.mp3
computer,https://www.oxfordlearnersdictionaries.com/definition/english/computer,A1,computer,máy tính,noun,/kəmˈpjuːtə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/com/compu/computer__gb_2.mp3
concert,https://www.oxfordlearnersdictionaries.com/definition/english/concert,A1,concert,buổi hòa nhạc,noun,/ˈkɒnsət/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconc/xconcert__gb_1.mp3
conversation,https://www.oxfordlearnersdictionaries.com/definition/english/conversation,A1,conversation,cuộc hội thoại,noun,/ˌkɒnvəˈseɪʃn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/x/xco/xconv/xconversation__gb_1.mp3
cooking_1,https://www.oxfordlearnersdictionaries.com/definition/english/cooking_1,A1,cooking,nấu ăn,noun,/ˈkʊkɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/coo/cooki/cooking__gb_1.mp3
cook_1,https://www.oxfordlearnersdictionaries.com/definition/english/cook_1,A1,cook,đầu bếp,verb,/kʊk/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/coo/cook_/cook__gb_3.mp3
cool_1,https://www.oxfordlearnersdictionaries.com/definition/english/cool_1,A1,cool,mát mẻ,adjective,/kuːl/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/coo/cool_/cool__gb_2.mp3
correct_1,https://www.oxfordlearnersdictionaries.com/definition/english/correct_1,A1,correct,Chính xác,adjective,/kəˈrekt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cor/corre/correct__gb_2.mp3
correct_2,https://www.oxfordlearnersdictionaries.com/definition/english/correct_2,A1,correct,Chính xác,verb,/kəˈrekt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cor/corre/correct__gb_2.mp3
cost_2,https://www.oxfordlearnersdictionaries.com/definition/english/cost_2,A1,cost,trị giá,verb,/kɒst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cos/cost_/cost__gb_1.mp3
cost_1,https://www.oxfordlearnersdictionaries.com/definition/english/cost_1,A1,cost,trị giá,noun,/kɒst/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cos/cost_/cost__gb_1.mp3
could,https://www.oxfordlearnersdictionaries.com/definition/english/could,A1,could,có thể,modal verb,/kəd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cou/could/could__gb_1.mp3
country,https://www.oxfordlearnersdictionaries.com/definition/english/country,A1,country,quốc gia,noun,/ˈkʌntri/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cou/count/country__gb_3.mp3
course_1,https://www.oxfordlearnersdictionaries.com/definition/english/course_1,A1,course,khóa học,noun,/kɔːs/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cou/cours/course__gb_2.mp3
cousin,https://www.oxfordlearnersdictionaries.com/definition/english/cousin,A1,cousin,anh em họ,noun,/ˈkʌzn/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cou/cousi/cousin__gb_3.mp3
cow_1,https://www.oxfordlearnersdictionaries.com/definition/english/cow_1,A1,cow,con bò,noun,/kaʊ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cow/cow__/cow__gb_1.mp3
cream_1,https://www.oxfordlearnersdictionaries.com/definition/english/cream_1,A1,cream,kem,noun,/kriːm/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cre/cream/cream__gb_1.mp3
create,https://www.oxfordlearnersdictionaries.com/definition/english/create,A1,create,tạo nên,verb,/kriˈeɪt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cre/creat/create__gb_5.mp3
culture_1,https://www.oxfordlearnersdictionaries.com/definition/english/culture_1,A1,culture,văn hoá,noun,/ˈkʌltʃə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cul/cultu/culture__gb_2.mp3
cup_1,https://www.oxfordlearnersdictionaries.com/definition/english/cup_1,A1,cup,tách,noun,/kʌp/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cup/cup__/cup__gb_3.mp3
customer,https://www.oxfordlearnersdictionaries.com/definition/english/customer,A1,customer,khách hàng,noun,/ˈkʌstəmə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cus/custo/customer__gb_3.mp3
cut_1,https://www.oxfordlearnersdictionaries.com/definition/english/cut_1,A1,cut,cắt,verb,/kʌt/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/c/cut/cut__/cut__gb_1.mp3
dad,https://www.oxfordlearnersdictionaries.com/definition/english/dad,A1,dad,bố,noun,/dæd/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dad/dad_1/dad_1_gb_1.mp3
dance_1,https://www.oxfordlearnersdictionaries.com/definition/english/dance_1,A1,dance,nhảy,noun,/dɑːns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dan/dance/dance__gb_1.mp3
dance_2,https://www.oxfordlearnersdictionaries.com/definition/english/dance_2,A1,dance,nhảy,verb,/dɑːns/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dan/dance/dance__gb_1.mp3
dancer,https://www.oxfordlearnersdictionaries.com/definition/english/dancer,A1,dancer,vũ công,noun,/ˈdɑːnsə(r)/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dan/dance/dancer__gb_1.mp3
dancing,https://www.oxfordlearnersdictionaries.com/definition/english/dancing,A1,dancing,khiêu vũ,noun,/ˈdɑːnsɪŋ/,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/d/dan/danci/dancing__gb_3.mp3
